OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,FullAddress,Latitude,Longitude
68730,KENT KWIK #315,SR-158 & FM-1788,Midland,TX,710,3.43733333,"SR-158 & FM-1788, Midland, TX",31.879338,-102.205703
68733,PETRO-CANADA,TCH/HWY 11,Cochrane                                ,ON,460,3.70183709,"TCH/HWY 11, Cochrane , ON",49.06689,-81.03307
68733,PETRO-CANADA,TCH/HWY 11,Cochrane                                ,ON,460,3.70020344,"TCH/HWY 11, Cochrane , ON",49.06689,-81.03307
68733,PETRO-CANADA,TCH/HWY 11,Cochrane                                ,ON,460,3.70920637,"TCH/HWY 11, Cochrane , ON",49.06689,-81.03307
68733,PETRO-CANADA,TCH/HWY 11,Cochrane                                ,ON,460,3.70865949,"TCH/HWY 11, Cochrane , ON",49.06689,-81.03307
68734,LOVES TRAVEL STOP #478,"I-15, EXIT 113",Idaho Falls,ID,825,3.75566666,"I-15, EXIT 113, Idaho Falls, ID",43.487617,-112.041467
68737,KWIK TRIP #691,"I-39, EXIT 161",Stevens Point,WI,395,3.559,"I-39, EXIT 161, Stevens Point, WI",44.17492,-89.530904
68738,CASEYS #2316,US-136/SR-5 & SR-5,Unionville,MO,320,3.214,"US-136/SR-5 & SR-5, Unionville, MO",40.50952,-93.012329
68740,Certified Oil #400352,US-20 & SR-510 & SR-101,Clyde,OH,550,3.379,"US-20 & SR-510 & SR-101, Clyde, OH",41.321281,-82.948337
68741,COUNTY LINE TRUCK STOP,SR-22,Dickinson,ND,273,3.53233333,"SR-22, Dickinson, ND",46.87918,-102.78962
68742,ARTESIA #401,SR-82 & SR-285,Artesia,NM,593,3.439,"SR-82 & SR-285, Artesia, NM",32.771797,-104.219669
68796,MR FUEL #731,"I-70, EXIT 123 & SR-3",Spiceland,IN,375,3.699,"I-70, EXIT 123 & SR-3, Spiceland, IN",39.83838,-85.43886
68797,SPEEDWAY #1412,SR-43,Frankfort,IL,293,3.359,"SR-43, Frankfort, IL",37.994296,-88.941665
68798,PILOT DEALER #1179,SR-189,Nogales,AZ,980,4.249,"SR-189, Nogales, AZ",31.387978,-110.912001
68798,PILOT #1179,SR-189,Nogales,AZ,980,4.249,"SR-189, Nogales, AZ",31.387978,-110.912001
68799,SHELL FOOD MART # 25,"I-20, EXIT 77 & SR-13",Morton,MS,705,3.199,"I-20, EXIT 77 & SR-13, Morton, MS",32.350009,-88.736795
68801,7-ELEVEN #40574,US-281,Blanco,TX,740,3.399,"US-281, Blanco, TX",30.073579,-98.411008
68803,SHELL,"I-45, EXIT 152",Madisonville                            ,TX,670,3.18233333,"I-45, EXIT 152, Madisonville , TX",30.653534,-95.940045
68806,SHELL,US-90,Westwego                                ,LA,725,3.06566666,"US-90, Westwego , LA",29.927797,-90.154724
68808,SPEEDWAY #4574,US-701,Loris,SC,245,3.269,"US-701, Loris, SC",34.0659867,-78.8813988
68813,SPEEDWAY #8741,"I-96, EXIT 86 & SR-100",Eagle,MI,406,3.789,"I-96, EXIT 86 & SR-100, Eagle, MI",42.600321,-83.911171
68814,TA HOLBROOK,"I-40/US-180, EXIT 283",Holbrook,AZ,580,3.65566666,"I-40/US-180, EXIT 283, Holbrook, AZ",34.901716,-110.159216
68815,LOVES TRAVEL STOP #471,"I-35, EXIT 127 & FM-471",Natalia,TX,740,3.203,"I-35, EXIT 127 & FM-471, Natalia, TX",29.189362,-98.864371
68815,LOVES TRAVEL STOPS #471,"I-35, EXIT 127 & FM-471",Natalia,TX,740,3.289,"I-35, EXIT 127 & FM-471, Natalia, TX",29.189362,-98.864371
68821,Joe's Kwik Mart #473,CR-139,Lancaster,NY,38,3.799,"CR-139, Lancaster, NY",42.907658,-78.632137
68821,Joe's Kwik Mart #473,CR-139,Lancaster,NY,38,3.659,"CR-139, Lancaster, NY",42.907658,-78.632137
68822,CASEYS #3919,"I-35/US-50, EXIT 148 & SR-131",Lebo,KS,400,3.089,"I-35/US-50, EXIT 148 & SR-131, Lebo, KS",38.411155,-96.138528
68823,FRIENDS FOOD MART,SR-13,Mansfield                               ,OH,249,4.199,"SR-13, Mansfield , OH",40.7400108,-82.5136823
68824,EXPRESSWAY,SR-60 & CR-9,Heron Lake,MN,425,3.299,"SR-60 & CR-9, Heron Lake, MN",43.795977,-95.320571
68825,ALLTOWN MARKETS #832,"I-95, EXIT 40",Milford,CT,100,3.599,"I-95, EXIT 40, Milford, CT",41.22754,-73.068224
68826,HIGHWAY SERVICE,US-44,Seekonk                                 ,MA,175,3.319,"US-44, Seekonk , MA",41.831961,-71.303321
68828,CIRCLE K #2721540,US-78 & SR-15,New Albany,MS,435,3.759,"US-78 & SR-15, New Albany, MS",34.5045469,-89.0367053
68831,KWIK TRIP #896,SR-65 & CR-J,Minneapolis,MN,451,3.599,"SR-65 & CR-J, Minneapolis, MN",44.996089,-93.329459
68835,SPEEDWAY #7954,US-258/SR-24,Richlands,NC,205,3.324,"US-258/SR-24, Richlands, NC",34.860048,-77.581206
68836,Corner Market #160,US-60,Pampa,TX,585,3.399,"US-60, Pampa, TX",35.5259708,-100.9715771
68839,CHOCTAW TRAVEL PLAZA #641,US-69/SR-43,Stringtown,OK,560,3.159,"US-69/SR-43, Stringtown, OK",34.456722,-96.012309
68840,LOVES TRAVEL STOP #475,"I-20/US-84, EXIT 242 & FM-142",Sweetwater,TX,575,3.189,"I-20/US-84, EXIT 242 & FM-142, Sweetwater, TX",32.455646,-100.428343
68841,PILOT TRAVEL CENTER #575,"I-95, EXIT 1",Saint Marys,GA,75,3.599,"I-95, EXIT 1, Saint Marys, GA",30.755798,-81.577723
68841,PILOT TRAVEL CENTERS #575,"I-95, EXIT 1",Saint Marys,GA,75,3.599,"I-95, EXIT 1, Saint Marys, GA",30.755798,-81.577723
68843,PILOT #467,"I-37, EXIT 125",San Antonio                             ,TX,740,3.399,"I-37, EXIT 125, San Antonio , TX",29.431825,-98.574394
68844,FLYING J #553,"I-10, EXIT 259",Fort Stockton                           ,TX,710,3.659,"I-10, EXIT 259, Fort Stockton , TX",30.896419,-102.918504
68845,PILOT TRAVEL CENTER #4651,"I-95, EXIT 4",Skippers,VA,180,3.799,"I-95, EXIT 4, Skippers, VA",36.899065,-77.399945
68847,CIRCLE K #2741553,US-190/US-183 & US-281,Lampasas                                ,TX,595,2.759,"US-190/US-183 & US-281, Lampasas , TX",31.0964846,-97.9262609
68848,CIRCLE K #2741328,"I-35, EXIT 328 & FM-2063",Hewitt                                  ,TX,765,2.86566666,"I-35, EXIT 328 & FM-2063, Hewitt , TX",31.465762,-97.195096
68849,Circle K #2706632,US-80/SR-8 & CR-480,Selma,AL,720,3.699,"US-80/SR-8 & CR-480, Selma, AL",32.43372,-87.055532
68850,SPRINT MART #67,US-84/US-425,Vidalia,LA,730,3.08233333,"US-84/US-425, Vidalia, LA",31.5655114,-91.4265703
68855,FLYING J #861,"TCH 1, EXIT 168",Hope,BC,800,5.1212761,"TCH 1, EXIT 168, Hope, BC",49.38299,-121.44144
68855,FLYING J #861,"TCH 1, EXIT 168",Hope,BC,800,5.12014607,"TCH 1, EXIT 168, Hope, BC",49.38299,-121.44144
68855,FLYING J #861,"TCH 1, EXIT 168",Hope,BC,800,5.13184711,"TCH 1, EXIT 168, Hope, BC",49.38299,-121.44144
68855,FLYING J #861,"TCH 1, EXIT 168",Hope,BC,800,5.12240662,"TCH 1, EXIT 168, Hope, BC",49.38299,-121.44144
68855,FLYING J #861,"TCH 1, EXIT 168",Hope,BC,800,5.12391477,"TCH 1, EXIT 168, Hope, BC",49.38299,-121.44144
68855,FLYING J #861,"TCH 1, EXIT 168",Hope,BC,800,5.13260385,"TCH 1, EXIT 168, Hope, BC",49.38299,-121.44144
68856,KWIK N EZ #1,"I-40, EXIT 265",Checotah                                ,OK,645,2.909,"I-40, EXIT 265, Checotah , OK",35.405997,-97.295418
68860,PETRO STOP #394,"I-35, EXIT 101 & FM-140",Pearsall,TX,740,3.53566666,"I-35, EXIT 101 & FM-140, Pearsall, TX",28.917587,-99.106305
68861,KWIK TRIP #733,SR-76/SR-44,Caledonia,MN,515,3.49066666,"SR-76/SR-44, Caledonia, MN",43.635474,-91.458938
68864,QUICK FUEL #3190,"I-75, EXIT 68",Dayton,OH,317,3.67733333,"I-75, EXIT 68, Dayton, OH",39.750471,-84.268593
68865,QUICK FUEL #3192,"I-275, EXIT 42B & SR-747",Cincinnati,OH,300,3.25233333,"I-275, EXIT 42B & SR-747, Cincinnati, OH",39.054747,-84.435724
68868,PUMP & PANTRY #14,SR-92/SR-2,Broken Bow,NE,330,3.299,"SR-92/SR-2, Broken Bow, NE",41.451119,-99.621491
68869,PUMP & PANTRY #4,SR-2 & SR-11,Cairo,NE,330,3.32733333,"SR-2 & SR-11, Cairo, NE",41.00112,-98.60757
68873,ONVO TRAVEL PLAZA - MOUNTAIN COBB,"I-84, EXIT 8",Lake Ariel,PA,200,3.58566666,"I-84, EXIT 8, Lake Ariel, PA",40.257377,-75.805731
68874,QUIKTRIP #492,"I-10, EXIT 114 & SR-85",Buckeye,AZ,930,3.369,"I-10, EXIT 114 & SR-85, Buckeye, AZ",33.37032,-112.58378
68875,SHEETZ #512,"I-40, EXIT 203 & SR-66",Kernersville,NC,65,2.844,"I-40, EXIT 203 & SR-66, Kernersville, NC",36.15728,-80.10253
68882,CAPITAL FUELS MYTON,US-40/191,Myton,UT,835,3.50233333,"US-40/191, Myton, UT",40.199369,-110.0677919
68883,CBH TRAVEL CENTER,US-85,Belle Fourche                           ,SD,506,3.299,"US-85, Belle Fourche , SD",44.6308307,-103.860686
68885,FLYING J #488,"I-35, EXIT 69",Cotulla,TX,693,3.599,"I-35, EXIT 69, Cotulla, TX",28.435368,-99.234911
68886,BEBO'S,SR-38,Kentwood                                ,LA,600,3.01566666,"SR-38, Kentwood , LA",30.9367503,-90.5272182
68888,Express Lane,"US-80, EXIT 33 & US-6/SR-78",Annawan,IL,270,3.299,"US-80, EXIT 33 & US-6/SR-78, Annawan, IL",41.429726,-90.612785
68888,Express Lane,"US-80, EXIT 33 & US-6/SR-78",Annawan,IL,270,3.399,"US-80, EXIT 33 & US-6/SR-78, Annawan, IL",41.429726,-90.612785
68890,Circle K #2741795,"I-430, EXIT 12 & SR-100",Maumelle,AR,695,3.18566666,"I-430, EXIT 12 & SR-100, Maumelle, AR",34.491999,-91.552819
68891,LOVES TRAVEL STOP #480,I-40 EXIT 364,Lenoir City,TN,405,3.439,"I-40 EXIT 364, Lenoir City, TN",35.839422,-84.215921
68892,OLIVE EXXON,US-31,Holland,MI,371,3.799,"US-31, Holland, MI",42.7579135,-86.1067229
68893,J & H FAMILY STORE,"I-96, EXIT 52 & SR-50",Lowell,MI,371,3.789,"I-96, EXIT 52 & SR-50, Lowell, MI",42.87097,-85.390613
68894,ROCKFORD MOBIL MART,"US-131, EXIT 97",Rockford                                ,MI,344,3.599,"US-131, EXIT 97, Rockford , MI",43.12003,-85.56003
68894,ROCKFORD MOBIL MART,"US-131, EXIT 97",Rockford                                ,MI,344,3.299,"US-131, EXIT 97, Rockford , MI",43.12003,-85.56003
68895,J & H FAMILY STORE #103,"I-196, EXIT 62",Hudsonville,MI,344,3.399,"I-196, EXIT 62, Hudsonville, MI",42.888872,-85.777999
68897,TA CARYVILLE,"I-75, EXIT 141",Pioneer,TN,405,3.00733333,"I-75, EXIT 141, Pioneer, TN",36.208791,-86.275312
68899,XTRAMART,SR-9,Westborough,MA,175,3.649,"SR-9, Westborough, MA",42.2694308,-71.6129907
68900,DUCK THRU #41,US-17/SR-37,Hertford                                ,NC,130,3.599,"US-17/SR-37, Hertford , NC",36.233134,-76.343621
68901,SPEEDWAY #1224,"SR-741 & I-71, EXIT 25",Mason,OH,300,3.159,"SR-741 & I-71, EXIT 25, Mason, OH",39.422016,-84.245261
68902,CASEYS #3062,SR-281 & SR-160,Medicine Lodge,KS,357,3.114,"SR-281 & SR-160, Medicine Lodge, KS",37.291739,-98.620996
68903,BIG D KWIK SHOP,SR-59,Gillette,WY,836,3.379,"SR-59, Gillette, WY",44.377283,-105.550237
68907,QUIKTRIP #943,"I-35E, EXIT 405 & US-77",Waxahachie,TX,630,2.89566666,"I-35E, EXIT 405 & US-77, Waxahachie, TX",32.38653,-96.84833
68908,SPEEDWAY #1804,"I-270, EXIT 32 & I-71, EXIT 116",Columbus,OH,315,3.69233333,"I-270, EXIT 32 & I-71, EXIT 116, Columbus, OH",40.906684,-83.660431
68912,Chisholm Corner #13,"SR-19 & I-35, EXIT 72",Pauls Valley,OK,569,3.089,"SR-19 & I-35, EXIT 72, Pauls Valley, OK",35.402417,-97.494895
68913,CASEYS #3263,"I-90, EXIT 43 & SR-60",Worthington,MN,530,3.14233333,"I-90, EXIT 43 & SR-60, Worthington, MN",43.594989,-96.292369
68915,PUMP & PANTRY #53,US-20,Jackson,NE,527,3.41233333,"US-20, Jackson, NE",42.448075,-96.578799
68916,YESWAY #1075,"I-20, EXIT 278",Tye,TX,575,2.87566666,"I-20, EXIT 278, Tye, TX",32.459103,-99.872841
68919,GULF MART 5150,"I-90 E, MM 117",Natick                                  ,MA,34,4.06566666,"I-90 E, MM 117, Natick , MA",42.28343,-71.3495
68921,GAS N GO,US-341/SR-7 & SR-96/SR-49,Fort Valley,GA,85,3.18233333,"US-341/SR-7 & SR-96/SR-49, Fort Valley, GA",32.560698,-83.854528
68923,STRIPES 7FLEET #42509,US-67 & SR-137,Big Lake,TX,612,3.599,"US-67 & SR-137, Big Lake, TX",31.417011,-101.5423
68924,KWIK TRIP #326,"I-90, EXIT 171 & US-51 & US-14",Janesville,WI,420,3.374,"I-90, EXIT 171 & US-51 & US-14, Janesville, WI",44.395143,-89.708081
68925,KWIK TRIP #874,"I-35, EXIT 132 & US-8",Chisago City,MN,448,3.32733333,"I-35, EXIT 132 & US-8, Chisago City, MN",45.37186,-92.889262
68926,KWIK TRIP #872,SR-26,Jefferson,WI,420,3.38233333,"SR-26, Jefferson, WI",43.036947,-88.790105
68927,MARATHON,US-19 & SR-80,Rosedale                                ,VA,185,3.749,"US-19 & SR-80, Rosedale , VA",36.95095,-81.964938
68928,PILOT TRAVEL CENTER #475,"I-40, EXIT 196 & SR-41",Moriarty,NM,580,3.244,"I-40, EXIT 196 & SR-41, Moriarty, NM",35.098493,-106.278818
68929,SPEEDWAY #6953,"I-74/US-311, EXIT 65",High Point,NC,65,3.529,"I-74/US-311, EXIT 65, High Point, NC",35.344161,-81.820154
68930,PILOT #4569,"I-95, EXIT 5",Hardeeville,SC,195,3.37566666,"I-95, EXIT 5, Hardeeville, SC",32.25408,-81.115537
68933,RUTTERS #23,US-30 & SR-462,Mountville,PA,70,3.979,"US-30 & SR-462, Mountville, PA",40.038842,-76.425978
68935,JACKSONS FOOD STORES #144,I-84 & SR-55,Nampa                                   ,ID,785,3.899,"I-84 & SR-55, Nampa , ID",43.590924,-116.581646
68936,AMOCO,US-421/SR-11 & SR-53,Burgaw,NC,245,3.599,"US-421/SR-11 & SR-53, Burgaw, NC",36.131803,-79.412521
68937,LANTZ CORNERS MINI MART #255,US-6 & US-219,Kane                                    ,PA,240,3.71566666,"US-6 & US-219, Kane , PA",41.666415,-78.8119536
68938,TOOT N TOTUM #23,SR-136/207 & SR-152,Borger,TX,585,3.01566666,"SR-136/207 & SR-152, Borger, TX",35.66467,-101.398148
68941,ALLTOWN MARKETS #2743,"US-3, EXIT 28",North Billerica,MA,178,3.68233333,"US-3, EXIT 28, North Billerica, MA",42.507269,-71.103971
68946,FLYING J #97,"I-75, EXIT 64",Vandalia,OH,317,3.35233333,"I-75, EXIT 64, Vandalia, OH",40.950374,-83.66514
68947,PILOT TRAVEL CENTER #593,"I-10, EXIT 268",Tucson,AZ,980,3.30233333,"I-10, EXIT 268, Tucson, AZ",32.186447,-110.965277
68949,JOES KWIK MARTS #475,US-15 & SR-20,Orange,VA,180,3.33233333,"US-15 & SR-20, Orange, VA",38.219183,-78.046093
68950,KWIK TRIP #608,US-52 & SR-30,Chatfield,MN,515,3.48233333,"US-52 & SR-30, Chatfield, MN",43.8348607,-92.1678326
68951,KWIK TRIP #313,US-10 & SR-73,Neillsville,WI,395,3.339,"US-10 & SR-73, Neillsville, WI",44.688149,-90.669407
68952,MAVERIK COUNTRY STORE #425,"I-84, EXIT 376, US-30/US-95",Fruitland,ID,785,3.36566666,"I-84, EXIT 376, US-30/US-95, Fruitland, ID",43.585167,-116.571207
68956,SPEEDWAY #4533,"US-18/US-12, EXIT 146",Madison,WI,448,3.599,"US-18/US-12, EXIT 146, Madison, WI",45.478204,-89.362648
68957,TA EXPRESS #6259,US-85/SR-200,Alexander,ND,273,3.52566666,"US-85/SR-200, Alexander, ND",47.84308,-103.6427
68959,SPEEDWAY #5215,"I-70, EXIT 66 & SR-54",South Vienna,OH,315,3.159,"I-70, EXIT 66 & SR-54, South Vienna, OH",39.864376,-83.683848
68960,MAVERIK COUNTRY STORE #484,"I-15/84, EXIT 343 & SR-126",Ogden,UT,835,3.39233333,"I-15/84, EXIT 343 & SR-126, Ogden, UT",41.239699,-111.968597
68964,JIFFY TRIP #201,US-64/SR-58,Cherokee                                ,OK,337,3.269,"US-64/SR-58, Cherokee , OK",36.665351,-98.366783
68969,MAVERIK COUNTRY STORE #474,"I-80, EXIT 115, CR-154",Salt Lake City,UT,835,3.389,"I-80, EXIT 115, CR-154, Salt Lake City, UT",40.641384,-111.894927
68971,FLYING J #580,"I-20, EXIT 121",Odessa,TX,710,3.56566666,"I-20, EXIT 121, Odessa, TX",31.795149,-102.463703
68972,SUNOCO CLARA BARTON PLAZA #7005,NJTP MM 5 SB,Penns Grove,NJ,115,3.899,"NJTP MM 5 SB, Penns Grove, NJ",39.741603,-75.469976
68974,STRIPES #40801,US-181 & SR-123 & CR-347,Karnes City,TX,625,3.174,"US-181 & SR-123 & CR-347, Karnes City, TX",28.922377,-97.937085
68976,MAVERIK COUNTRY STORE #453,"I-80, EXIT 223 & SR-305",Battle Mountain,NV,835,3.389,"I-80, EXIT 223 & SR-305, Battle Mountain, NV",39.522487,-119.624967
68977,MAVERIK COUNTRY STORE #444,US-491 & US-666,Monticello,UT,835,3.489,"US-491 & US-666, Monticello, UT",37.8727806,-109.3296315
68978,MAVERIK COUNTRY STORE #287,"I-84, EXIT 36 & US-30",Nampa,ID,785,3.38566666,"I-84, EXIT 36 & US-30, Nampa, ID",43.590924,-116.581646
68979,MAVERIK COUNTRY STORE #478,"I-40, EXIT 286 & SR-77",Holbrook,AZ,930,3.224,"I-40, EXIT 286 & SR-77, Holbrook, AZ",34.918754,-110.150913
68981,PETRO-CARD 24 #910450,US-63 & US-36,Macon                                   ,MO,494,3.239,"US-63 & US-36, Macon , MO",40.0305965,-92.4853471
68982,SHELL,US-23,Grand Blanc                             ,MI,342,3.799,"US-23, Grand Blanc , MI",42.9275277,-83.6299518
68985,LOVES TRAVEL STOP #500,"I-35, EXIT 106",Eagleville,MO,320,3.789,"I-35, EXIT 106, Eagleville, MO",40.113988,-94.888382
68987,STRIPES #40535,I-35,Cotulla,TX,625,3.339,"I-35, Cotulla, TX",28.445643,-99.2467278
68988,7-ELEVEN #40547,US-281 & SR-29,Burnet,TX,740,2.95733333,"US-281 & SR-29, Burnet, TX",30.749465,-98.238816
68989,QUARLES #4907,SR-166,Norfolk,VA,130,3.809,"SR-166, Norfolk, VA",36.815704,-76.231883
68990,LOVES TRAVEL STOP #490,"I-24, EXIT 158",Jasper,TN,285,3.25233333,"I-24, EXIT 158, Jasper, TN",35.323157,-84.748924
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,3.959,"I-90/US-395, EXIT 221 & SR-261, Ritzville, WA",47.087055,-118.4813
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,4.049,"I-90/US-395, EXIT 221 & SR-261, Ritzville, WA",47.087055,-118.4813
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,3.989,"I-90/US-395, EXIT 221 & SR-261, Ritzville, WA",47.087055,-118.4813
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,3.919,"I-90/US-395, EXIT 221 & SR-261, Ritzville, WA",47.087055,-118.4813
68991,LOVES TRAVEL STOPS #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,4.019,"I-90/US-395, EXIT 221 & SR-261, Ritzville, WA",47.087055,-118.4813
68992,SHORT STOP #24,US-24,Saint Marys,KS,553,2.96733333,"US-24, Saint Marys, KS",39.197827,-96.081166
68993,SHORT STOP #22,SR-15,Clay Center,KS,316,2.97233333,"SR-15, Clay Center, KS",39.376941,-97.124743
68994,SHORT STOP #25,US-36 & SR-15,Washington,KS,316,2.90233333,"US-36 & SR-15, Washington, KS",39.8137014,-97.2295543
68995,ALLTOWN MARKETS #839,"I-95, EXIT 10",Darien,CT,100,3.83233333,"I-95, EXIT 10, Darien, CT",41.45901,-73.468985
68996,BLU / DRIVEN FUELS,"I-15, EXIT 113",Idaho Falls,ID,825,3.479,"I-15, EXIT 113, Idaho Falls, ID",43.487617,-112.041467
69002,KWIK TRIP #863,US-10,Stevens Point,WI,395,3.584,"US-10, Stevens Point, WI",44.548176,-89.5709138
69004,Maplefields,HWY 9 N & ROUTE 22,Ticonderoga,NY,39,3.749,"HWY 9 N & ROUTE 22, Ticonderoga, NY",40.738005,-73.98325
69005,SPEEDWAY #1017,"I-70, EXIT 186 & SR-285",Lore City,OH,315,3.23233333,"I-70, EXIT 186 & SR-285, Lore City, OH",40.063226,-80.999749
69006,PILOT #449,"I-70, EXIT 208",Belmont                                 ,OH,165,3.539,"I-70, EXIT 208, Belmont , OH",40.062987,-81.002375
69007,SPEEDWAY #7136,US-41 & US-70,Nashville,TN,460,3.24233333,"US-41 & US-70, Nashville, TN",36.152653,-86.830195
69008,SPEEDWAY #7137,SR-42 & SR-111,Cookeville,TN,460,3.07733333,"SR-42 & SR-111, Cookeville, TN",36.217846,-85.542327
69009,PILOT #1140,US-287,Rhome,TX,630,3.17566666,"US-287, Rhome, TX",33.0675373,-97.4741181
69010,PILOT TRAVEL CENTER #1023,US-69 & US-59/SR-287,Lufkin,TX,610,3.659,"US-69 & US-59/SR-287, Lufkin, TX",31.301706,-94.641414
69013,SPEEDWAY #7124,US-231/SR-10,Lebanon,TN,460,3.024,"US-231/SR-10, Lebanon, TN",36.207194,-86.2912493
69014,SPEEDWAY #4100,"I-94, EXIT 308 & US-41",Milwaukee,WI,448,3.599,"I-94, EXIT 308 & US-41, Milwaukee, WI",43.031283,-88.057133
69015,Joe's Kwik Mart,"I-75, EXIT 7 & US-11 & US-64",Chattanooga,TN,285,3.149,"I-75, EXIT 7 & US-11 & US-64, Chattanooga, TN",35.048387,-85.309503
69016,SPEEDWAY #7606,"I-75, EXIT 25",Corbin,KY,405,3.519,"I-75, EXIT 25, Corbin, KY",36.988709,-84.080237
69017,SHELL,US-71 & SR-511,Bossier City,LA,745,2.999,"US-71 & SR-511, Bossier City, LA",32.573112,-93.699378
69021,SWEET CRUDE TRAVEL CENTER,HWY 85 & SR 200,Grassy Butte,ND,273,3.64066666,"HWY 85 & SR 200, Grassy Butte, ND",47.415154,-103.248678
69027,SPINX #134 (DISCOUNT AVAILABLE),SR-55 & 418,Simpsonville                            ,SC,30,3.06566666,"SR-55 & 418, Simpsonville , SC",34.651986,-82.299667
69028,LOVES TRAVEL STOP #427,"I-75, EXIT 51",Dayton,OH,317,3.319,"I-75, EXIT 51, Dayton, OH",39.750471,-84.268593
69029,LOVES TRAVEL STOP #461,"I-70, EXIT 246A",Saint Louis,MO,540,3.114,"I-70, EXIT 246A, Saint Louis, MO",38.624794,-90.187357
69030,LOVES TRAVEL STOP #424,"I-20, EXIT 51",Lexington,SC,135,3.40733333,"I-20, EXIT 51, Lexington, SC",33.98154,-81.23621
69031,LOVES TRAVEL STOP #492,"I-20, EXIT 42 & US-285",Pecos,TX,710,3.455,"I-20, EXIT 42 & US-285, Pecos, TX",31.42675,-103.389197
69031,LOVES TRAVEL STOPS #492,"I-20, EXIT 42 & US-285",Pecos,TX,710,3.449,"I-20, EXIT 42 & US-285, Pecos, TX",31.42675,-103.389197
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.3415277,"HIGHWAY 11/17, Pass Lake, ON",48.56459,-88.7283
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.90860199,"HIGHWAY 11/17, Pass Lake, ON",48.56459,-88.7283
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.89957219,"HIGHWAY 11/17, Pass Lake, ON",48.56459,-88.7283
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.89740997,"HIGHWAY 11/17, Pass Lake, ON",48.56459,-88.7283
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.90932581,"HIGHWAY 11/17, Pass Lake, ON",48.56459,-88.7283
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.90101472,"HIGHWAY 11/17, Pass Lake, ON",48.56459,-88.7283
69036,REFUEL #1038,US-15 & SR-151,Hartsville,SC,46,3.36566666,"US-15 & SR-151, Hartsville, SC",34.345106,-80.073953
69037,CIRCLE K #2723192,US-64 & US-421,Siler City,NC,177,2.949,"US-64 & US-421, Siler City, NC",35.7339263,-79.4351558
69038,REFUEL #1028,US-421/US-52 & US-15,Society Hill,SC,63,3.399,"US-421/US-52 & US-15, Society Hill, SC",34.56814,-79.876688
69041,SPEEDWAY #7960,US-258/US-13,Farmville,NC,205,2.899,"US-258/US-13, Farmville, NC",35.6166058,-77.602876
69042,Joes Kwik Mart #7012,US-17/701,Georgetown,SC,205,2.999,"US-17/701, Georgetown, SC",33.370082,-79.27812
69043,KWIK TRIP #204,"US-51, EXIT 188",Wausau,WI,395,3.33233333,"US-51, EXIT 188, Wausau, WI",46.320569,-90.781169
69045,TA BRUNSWICK #6258,"I-95, EXIT 29",Brunswick,GA,75,3.46066666,"I-95, EXIT 29, Brunswick, GA",31.975662,-82.560419
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.299,"I-96, EXIT 4 & US-31, Muskegon, MI",43.214759,-86.287881
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.319,"I-96, EXIT 4 & US-31, Muskegon, MI",43.214759,-86.287881
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.359,"I-96, EXIT 4 & US-31, Muskegon, MI",43.214759,-86.287881
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.379,"I-96, EXIT 4 & US-31, Muskegon, MI",43.214759,-86.287881
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.279,"I-96, EXIT 4 & US-31, Muskegon, MI",43.214759,-86.287881
69047,SPEEDWAY #7461,I-294 & SR-50/SR-31,Alsip,IL,293,3.219,"I-294 & SR-50/SR-31, Alsip, IL",41.668922,-87.738662
69048,QUICK FUEL #2104,"I-74, EXIT 11",Indianapolis,IN,375,3.66233333,"I-74, EXIT 11, Indianapolis, IN",39.7335059,-86.0413009
69049,CIRCLE K #2741787,"I-440, EXIT 7 & US-165",North Little Rock,AR,695,3.369,"I-440, EXIT 7 & US-165, North Little Rock, AR",34.759397,-92.236549
